Sample,Location,Compound_Class,C,NOSC,CUE,lambda,AImod,DBE,Calculated m/z,Rel. abundance gC/gC WOEM,bioavail_OC conc mgC/gsoil,bioavail_WEOC mgC/gsoil,alpha_diversity,abs_stoichMet_donor,stoichMet_hco3,qs_max,mu_max,DR,BiomeType
DELA_TOP,TOP,Lignin-like,22.15625,-0.2463260384912873,0.5101989107677946,0.04332952844437873,0.2909636111108732,10.491431451612904,469.3832364768256,0.544391742108066,0.005199506120689152,0.00955103782536255,1984,0.0884635199817553,0.9600198645957662,0.7652844744455158,0.3904473052896063,4.246326038491287,Temperate forests
DELA_TOP,TOP,Cond Hydrocarbon-like,20.390873015873016,0.38162888002335427,0.44757881926085086,0.052646105808450826,0.6345729735628576,14.967261904761905,426.8963283365229,0.12727407829393042,0.001215599535973484,0.00955103782536255,504,0.10957075486992558,1.2342433488060023,0.9758511267681388,0.43677029509325443,3.6183711199766457,Temperate forests
DELA_TOP,TOP,Tannin-like,17.578703703703702,0.40742691598630554,0.44487371264087844,0.061366892096907995,0.2122073518396236,9.145833333333334,446.6806843801939,0.09404683765341128,0.000898244903783462,0.00955103782536255,432,0.12787228026493086,1.2478289266941782,1.140092368594678,0.5071971247702473,3.5925730840136945,Temperate forests
DELA_TOP,TOP,Protein-like,22.478114478114477,-0.9403834631515879,0.5805283624404615,0.032145433006943724,0.03229788334440563,4.575757575757576,489.7329602343899,0.08267799422888775,0.0007896606502052134,0.00955103782536255,297,0.07663315020286943,0.7225687230786406,0.6483536474440604,0.3763876812330007,4.940383463151588,Temperate forests
DELA_TOP,TOP,Unsat Hydrocarbon-like,32.11797752808989,-0.8829805842224951,0.5755616190544995,0.02296014538529622,0.42596860433694783,15.890449438202246,539.6621497354224,0.07080139200217965,0.0006762267731011394,0.00955103782536255,178,0.054095356160178146,0.7374334335266207,0.459091560395472,0.2642354817954744,4.882980584222495,Temperate forests
DELA_TOP,TOP,Lipid-like,28.444444444444443,-1.499348958333334,0.6359406776154873,0.02012602905128085,0.05527384865115435,3.6574074074074074,518.1275132887511,0.03804475708075842,0.00036336691393505335,0.00955103782536255,108,0.05528227905128085,0.5724737152364331,0.46028175683674677,0.2927118923368077,5.499348958333334,Temperate forests
DELA_TOP,TOP,Amino Sugar-like,18.53061224489796,-0.5539647577092506,0.5416477028536977,0.045665975375990674,0.0,3.326530612244898,475.5320051679849,0.02248999962846917,0.0002148028371438987,0.00955103782536255,98,0.09963073308524177,0.8462184824775414,0.8532043530834341,0.4621361779124173,4.553964757709251,Temperate forests
DELA_TOP,TOP,Carbohydrate-like,13.572916666666666,-0.06907137375287764,0.4942903181339541,0.07300759527190953,0.010416666666666666,1.9114583333333333,432.7425613059547,0.016136822420647207,0.00015412340132075992,0.00955103782536255,96,0.14905437007387107,1.0231025438151455,1.303658996605055,0.6443860201701039,4.069071373752878,Temperate forests
DELA_TOP,TOP,Other,14.521739130434783,-0.23952095808383334,0.5125192496411466,0.065498093448881,0.11642512077294687,2.282608695652174,466.4488295273873,0.004136376583650166,3.9506689210386656e-05,0.00955103782536255,23,0.1343603688979828,0.9511462266054893,1.1694915254237286,0.5993869190718493,4.239520958083833,Temperate forests
DSNY_TOP,TOP,Lignin-like,24.687454323995127,-0.24649207633557602,0.5101045538119764,0.038901638381685845,0.3258774988262918,12.198538367844092,509.92526925793675,0.44972331068637583,0.023089923313039263,0.0513425094149534,4105,0.07940804243923355,0.960382420676445,0.6867930140258584,0.3503362439808429,4.246492076335576,Temperate coniferous forests
DSNY_TOP,TOP,Cond Hydrocarbon-like,26.627303182579563,0.2524769603371815,0.4603340637247494,0.03949311563575229,0.6662767337176676,20.04459798994975,524.3467779447984,0.28217428542266676,0.014487535905971016,0.0513425094149534,2388,0.08158300610534816,1.172335438113345,0.7215409794787864,0.33214989122740574,3.7475230396628185,Temperate coniferous forests
DSNY_TOP,TOP,Protein-like,21.930263157894736,-0.8750224995500089,0.5731065712969534,0.03396567410802224,0.02111964783817274,4.361184210526316,480.3871254686134,0.0739628033708613,0.003797435928424793,0.0513425094149534,760,0.07956476212626187,0.7448761715242191,0.6734603455914931,0.38596454956640197,4.875022499550009,Temperate coniferous forests
DSNY_TOP,TOP,Tannin-like,19.256923076923076,0.43013501637772755,0.44280919492509574,0.056176884238031924,0.2320140415516897,10.313076923076924,489.69890555158946,0.05554643365891108,0.0028518932930997262,0.0513425094149534,650,0.11727257844624964,1.2583090221718565,1.0473547578551612,0.4637783171268125,3.5698649836222724,Temperate coniferous forests
DSNY_TOP,TOP,Unsat Hydrocarbon-like,30.99236641221374,-0.9434729064039411,0.5812413663855798,0.02324622950001881,0.43299967637235603,15.188931297709924,512.4954450728837,0.07206791424628232,0.0037001475657058047,0.0513425094149534,524,0.05551223935223556,0.7204556623669952,0.4699434493410727,0.2731505726189576,4.943472906403941,Temperate coniferous forests
DSNY_TOP,TOP,Lipid-like,24.880866425992778,-1.3572257690075427,0.621785912935642,0.024447323671487133,0.06228262139273759,4.212996389891697,465.52107919821066,0.030584486760183358,0.0015702842994362316,0.0513425094149534,277,0.06463885007891604,0.6082705947432827,0.5401657548345162,0.33586745700634985,5.357225769007543,Temperate coniferous forests
DSNY_TOP,TOP,Amino Sugar-like,18.630252100840337,-0.5908885881822279,0.5455394093961465,0.04471480772555464,0.0,3.1785714285714284,477.97128506441413,0.019676670675370433,0.001010249649405144,0.0513425094149534,238,0.09839094665203185,0.8330481405676861,0.8418156808803301,0.4592436293678702,4.590888588182228,Temperate coniferous forests
DSNY_TOP,TOP,Carbohydrate-like,13.954128440366972,-0.08809993425377982,0.4959989327420966,0.07085797076278257,0.009174311926605505,1.8577981651376148,444.2225570162019,0.013499420882831948,0.0006930941437732178,0.0513425094149534,218,0.1444829305569286,1.0161333704320035,1.2621421678996463,0.6260211682470207,4.08809993425378,Temperate coniferous forests
DSNY_TOP,TOP,Other,14.159090909090908,-0.19261637239165452,0.5074469736242234,0.0684286976885492,0.0835858585858586,2.159090909090909,461.1451742384143,0.0027646742965168653,0.0001419453160981968,0.0513425094149534,44,0.13917908053694122,0.9706492539662356,1.2128637059724345,0.6154640170143718,4.1926163723916545,Temperate coniferous forests
FTA5_TOP,TOP,Cond Hydrocarbon-like,25.540571647803567,0.4669115161893611,0.44660550838627505,0.041124801135866355,0.6755984147476416,19.788029925187033,534.7900210073792,0.5252334383986935,0.033512290317114585,0.0638045635846896,5213,0.0876688503189125,1.2391125528507512,0.7978979859950768,0.35634563567571625,3.533088483810639,Desert shrubland
FTA5_TOP,TOP,Lignin-like,23.750541125541126,0.007609760543164423,0.49198283590138286,0.04128705363555008,0.34317049261774446,12.73430735930736,512.6835719284198,0.3462896411340748,0.02209485942645842,0.0638045635846896,3696,0.08558083894628454,1.0325912349520427,0.7593220338983052,0.37357340759969415,3.9923902394568356,Desert shrubland
FTA5_TOP,TOP,Tannin-like,19.025188916876573,0.5809612074672321,0.43526254933246006,0.0561912152718169,0.24964676858803872,10.754827875734676,485.4401898701972,0.08938708366700462,0.005703303863481365,0.0638045635846896,1191,0.1207590591379879,1.2974639135244903,1.1068773234200746,0.48178224559011157,3.419038792532768,Desert shrubland
FTA5_TOP,TOP,Unsat Hydrocarbon-like,27.728813559322035,-0.786471067644662,0.5753254312532655,0.026620204966210773,0.4513919503135889,14.887005649717514,503.8789039821529,0.0193614813821289,0.0012353508699398273,0.0638045635846896,177,0.06268377464836236,0.738146700418997,0.5424825472501277,0.3121040054440497,4.786471067644662,Desert shrubland
FTA5_TOP,TOP,Protein-like,16.75609756097561,-0.6792819019893264,0.5624139908552133,0.0464338219497945,0.03656610565318481,4.329268292682927,392.2347802867169,0.008130402022935548,0.0005187567528414801,0.0638045635846896,123,0.10611358905314239,0.7780496507197273,0.9182911654914971,0.516459799151158,4.679281901989326,Desert shrubland
FTA5_TOP,TOP,Carbohydrate-like,13.864583333333334,0.09015777610818887,0.493706429388065,0.06861245135759267,0.0,1.8020833333333333,493.7850204118797,0.00525063808468084,0.00033501467153421145,0.0638045635846896,96,0.1460913137711207,1.0254951940558505,1.328209069946195,0.6557453574039787,3.909842223891811,Desert shrubland
FTA5_TOP,TOP,Amino Sugar-like,14.777777777777779,-0.1917293233082713,0.5136695483518263,0.06393409067934397,0.0,4.097222222222222,385.1952203304827,0.002098677281029457,0.00013390518802118746,0.0638045635846896,36,0.1317367812623036,0.9467768786540419,1.162331838565022,0.5970544705506428,4.191729323308271,Desert shrubland
FTA5_TOP,TOP,Lipid-like,25.6,-1.4754464285714288,0.6399743812474357,0.021975099542437194,0.03260854869550522,2.357142857142857,470.55814680572564,0.003534614368049612,0.00022552452719357892,0.0638045635846896,35,0.06103759954243719,0.5625625482863922,0.5136567468406034,0.3287271587328858,5.475446428571429,Desert shrubland
FTA5_TOP,TOP,Other,9.526315789473685,0.6629834254143647,0.42972439494585113,0.11215916689874125,0.3471662840083893,5.078947368421052,297.0757347697617,0.0007140236614028791,4.555796810495288e-05,0.0638045635846896,19,0.24427837219675447,1.3270729140848718,2.2649006622516556,0.9732830666985502,3.3370165745856353,Desert shrubland
GRSM_TOP,TOP,Lignin-like,25.33670520231214,-0.33533907488735526,0.522517415636549,0.03606671825857247,0.2962979573637157,11.778540462427745,514.1725780609078,0.46434577644768726,0.06809108874638203,0.146638759734801,2768,0.07553514921733595,0.9138118081322992,0.6554797629306092,0.3424995917285597,4.335339074887355,Temperate forests
GRSM_TOP,TOP,Cond Hydrocarbon-like,24.422049956933677,0.2974536220639066,0.4598271717054739,0.04259984974285463,0.6485490008875159,18.25409130060293,488.59926902550643,0.18773256352874187,0.027528870277689445,0.146638759734801,1161,0.08904781225071312,1.1747301193425663,0.7962507858490028,0.3661377468252079,3.7025463779360934,Temperate forests
GRSM_TOP,TOP,Protein-like,20.184319119669876,-0.7489437099631999,0.5629622450635535,0.038461443760392025,0.016515353217137933,4.519944979367263,445.1107259838538,0.09715693155183601,0.014246971942400188,0.146638759734801,727,0.08800485387351728,0.7763180546629884,0.7511408317309072,0.42286392899013636,4.7489437099632,Temperate forests
GRSM_TOP,TOP,Unsat Hydrocarbon-like,32.332179930795846,-0.9520547945205484,0.5850468883883227,0.021936804492869305,0.42391386489263494,15.454152249134948,521.760057232695,0.12373372882927022,0.018144160532886377,0.146638759734801,578,0.05286574284903369,0.7092647099701411,0.44968879668049794,0.26308903124101446,4.952054794520548,Temperate forests
GRSM_TOP,TOP,Tannin-like,18.642857142857142,0.48154869933454414,0.44124723985322734,0.05753389112383164,0.24386725056150557,10.097744360902256,467.6745054703655,0.06566733318325674,0.00962937629308471,0.146638759734801,532,0.12156415247183715,1.266303128224964,1.097661623108666,0.48434016148951237,3.518451300665456,Temperate forests
GRSM_TOP,TOP,Lipid-like,24.885245901639344,-1.1155028546332897,0.6008241904320428,0.026697762681244044,0.07901648751107038,5.770491803278689,478.7528904308262,0.03015215117125945,0.004421474051089713,0.146638759734801,183,0.06688221590917554,0.6643803893463681,0.5655906593406593,0.33982055001427697,5.11550285463329,Temperate forests
GRSM_TOP,TOP,Amino Sugar-like,17.80473372781065,-0.4639415088069141,0.5349796184069228,0.04882016787202989,0.0,2.9940828402366866,459.06304615789566,0.019922666419481705,0.002921435094362966,0.146638759734801,169,0.10498500668891259,0.8692300895085084,0.9058963668850504,0.48463609267238195,4.463941508806914,Temperate forests
GRSM_TOP,TOP,Carbohydrate-like,15.061855670103093,-0.0670773442847361,0.4949298067086289,0.06558328256578663,0.0,2.479381443298969,431.41238228955814,0.00967331859051604,0.0014184834406328656,0.146638759734801,97,0.13414605604273042,1.0204885348291663,1.1753618310333223,0.5817216038460223,4.067077344284736,Temperate forests
GRSM_TOP,TOP,Other,13.555555555555555,-0.2377049180327866,0.5102111446135987,0.07081767053321386,0.15123456790123457,1.3888888888888888,401.7008645728274,0.00161553027795066,0.00023689935627270312,0.146638759734801,18,0.14458816233649255,0.9599728672280101,1.253384912959381,0.6394909510824216,4.237704918032787,Temperate forests
ISCC_TOP,TOP,Cond Hydrocarbon-like,27.970035023997923,0.29698405999415733,0.4619839279052207,0.036838239441624454,0.6855675452728183,21.598910364509017,552.7831312297745,0.45579089775297527,0.03543851785693084,0.077751701562363,7709,0.0773891582240624,1.1645774660047419,0.6951586076989361,0.3211521041018789,3.7030159400058427,Temperate grasslands
ISCC_TOP,TOP,Lignin-like,25.408166409861327,-0.0952461809956402,0.5007150792367281,0.03823827275963953,0.3285424725368913,13.27442218798151,540.4923511345976,0.3485720929249371,0.027102073342067972,0.077751701562363,6490,0.07860243575634321,0.9971437679176023,0.6919570799434918,0.34647334411232045,4.09524618099564,Temperate grasslands
ISCC_TOP,TOP,Tannin-like,18.916411824668707,0.5820445115050918,0.4335632199796913,0.05696978637975459,0.1939231645349798,10.25178389398573,498.8682916400672,0.07845350582366248,0.006099893571322512,0.077751701562363,1962,0.12192950385023243,1.3064687084085256,1.1135951566367632,0.48281390186522377,3.417955488494908,Temperate grasslands
ISCC_TOP,TOP,Protein-like,20.289592760180994,-0.7672836752899199,0.568203226140118,0.03745435890158545,0.020142438566233527,4.595588235294118,451.47799595404194,0.03791405077472679,0.002947881960856835,0.077751701562363,884,0.08674071037348555,0.7599336892068288,0.7443688162234229,0.4229527628162495,4.76728367528992,Temperate grasslands
ISCC_TOP,TOP,Carbohydrate-like,14.8610086100861,0.0946863102135409,0.48644119530337043,0.06596383771936137,0.01845018450184502,2.5338253382533824,488.27469654876984,0.02553956074153931,0.0019857443048100065,0.077751701562363,813,0.13833158949962587,1.0557469426008357,1.24059003051882,0.6034740973270196,3.905313689786459,Temperate grasslands
ISCC_TOP,TOP,Unsat Hydrocarbon-like,30.717724288840262,-0.8018236215985182,0.5735995717238213,0.024200245728905088,0.45323866592389545,16.208971553610503,526.2962429556155,0.02967425539560742,0.0023072238496046078,0.077751701562363,457,0.05675474067120456,0.7433764760226905,0.4881319724661761,0.27999229035130274,4.801823621598518,Temperate grasslands
ISCC_TOP,TOP,Amino Sugar-like,17.49859943977591,-0.3364815111253412,0.5250890594191271,0.05168635607690881,0.0,4.1344537815126055,446.15303501843897,0.013205233897731837,0.0010267294050776454,0.077751701562363,357,0.10883378684367687,0.9044388414914546,0.9488372093023255,0.49822403777442753,4.336481511125341,Temperate grasslands
ISCC_TOP,TOP,Lipid-like,22.369318181818183,-1.2512065024130052,0.6184597050065742,0.027578856507761835,0.07563180536164503,4.625,448.25320299426767,0.008322235609952018,0.0006470679794766593,0.077751701562363,176,0.07228294591594064,0.6169202163128316,0.6129437941375641,0.3790810381079282,5.251206502413005,Temperate grasslands
ISCC_TOP,TOP,Other,10.4,0.40301003344481634,0.4562129548813557,0.09849190776607122,0.20530512681407823,3.8260869565217392,357.8957440833593,0.0025281670788678216,0.0001965692922159219,0.077751701562363,115,0.21076526899340733,1.1919587975314363,1.9246861924686194,0.8780667750854546,3.5969899665551837,Temperate grasslands
ISNC_TOP,TOP,Lignin-like,21.6873932353946,-0.020447707115739178,0.49325144869556964,0.045312211903713144,0.32881453772215247,11.45797745131534,469.59215287858655,0.40111591345667785,0.028592910903578236,0.0712834119623289,2927,0.09348119949843756,1.0273635336389881,0.8257540730524188,0.4073043927993728,4.020447707115739,Temperate grasslands
ISNC_TOP,TOP,Cond Hydrocarbon-like,21.302681992337163,0.5392413342053626,0.4379994434832416,0.05020500218377412,0.667233374526615,16.46185997910136,461.0571656483811,0.386462440602568,0.02754836136143992,0.0712834119623289,2871,0.10717467051978469,1.283107923716486,0.9766228857601814,0.4277602804559569,3.4607586657946374,Temperate grasslands
ISNC_TOP,TOP,Tannin-like,17.604040404040404,0.5601331191186594,0.435983828614145,0.06093405539451059,0.23440535577484872,9.79949494949495,452.6934988284551,0.11012536649479328,0.007850111867350802,0.0712834119623289,990,0.13029185355964817,1.2936630543813623,1.1889908256880735,0.5183807723705798,3.4398668808813406,Temperate grasslands
ISNC_TOP,TOP,Protein-like,18.346385542168676,-0.7302577573469051,0.5645803294656752,0.04203700692023682,0.024735584229259783,4.408132530120482,410.058237961772,0.03848827216661613,0.0027435753605711344,0.0712834119623289,332,0.09654365607472705,0.7712271359974774,0.8296543107038734,0.4684065040798105,4.730257757346905,Temperate grasslands
ISNC_TOP,TOP,Unsat Hydrocarbon-like,27.00515463917526,-0.7959534262263785,0.5746842960223982,0.02740535425494335,0.45804788346223135,14.525773195876289,486.683411706961,0.033104590031341634,0.0023598081290481326,0.0712834119623289,194,0.06443532180600271,0.7400858295961249,0.5559181724110482,0.3194774435581015,4.7959534262263785,Temperate grasslands
ISNC_TOP,TOP,Amino Sugar-like,16.03053435114504,-0.32476190476190503,0.5238978316299855,0.05668988283680114,0.0,3.8702290076335877,404.47321115940787,0.013269639065817412,0.0009459051481200758,0.0712834119623289,131,0.11907083521775352,0.9087691141777282,1.0385377670116713,0.5440876842032617,4.324761904761905,Temperate grasslands
ISNC_TOP,TOP,Carbohydrate-like,12.932203389830509,-0.061598951507209065,0.501435557813166,0.07424865438509715,0.0,2.559322033898305,390.94131824836177,0.00964260438782732,0.0006873577409672551,0.0712834119623289,118,0.1542099322166557,0.9942742081577676,1.3707647628267179,0.6873501934786475,4.061598951507209,Temperate grasslands
ISNC_TOP,TOP,Lipid-like,22.209302325581394,-1.2041884816753932,0.614542902008951,0.028241575735084852,0.09325736460117384,5.1395348837209305,447.46913785007024,0.006034526337074109,0.00043016162688317734,0.0712834119623289,43,0.07326775374555605,0.6272256936513031,0.6229376257545272,0.382821896301753,5.204188481675393,Temperate grasslands
ISNC_TOP,TOP,Other,9.928571428571429,0.6474820143884887,0.43165001970149264,0.10715559297778457,0.2581220366934653,4.839285714285714,327.0917542912105,0.0017566474572844003,0.00012521982437018147,0.0712834119623289,28,0.23333585048851413,1.3166916584216761,2.1630901287553645,0.9336978966933573,3.3525179856115113,Temperate grasslands
JERC_TOP,TOP,Lignin-like,23.37007874015748,-0.27675202156334233,0.5171891897145411,0.039945454891664164,0.30195095511123865,11.116141732283465,482.0316570227558,0.43598011061085695,0.026226877714076214,0.0601561334468433,2540,0.08273521230406308,0.9335284261296004,0.7203743677816818,0.37256983556413287,4.276752021563342,Temperate coniferous forests
JERC_TOP,TOP,Cond Hydrocarbon-like,21.786516853932586,0.4322608799143093,0.44685953645268206,0.048682566545866356,0.6466059396601616,16.23076923076923,459.07793431599964,0.18513730876293585,0.0111371446519326,0.0601561334468433,1157,0.10271672568832954,1.2378396753895615,0.9262998710136546,0.4139259309773409,3.5677391200856907,Temperate coniferous forests
JERC_TOP,TOP,Protein-like,20.535816618911173,-0.8281010185572768,0.5717559028985625,0.03647277024229315,0.018859809415626014,4.333094555873926,449.62394359491196,0.10527862037560684,0.006333154736414561,0.0601561334468433,698,0.08516817975812963,0.7489981212794126,0.7261798109990463,0.41519759350446717,4.828101018557277,Temperate coniferous forests
JERC_TOP,TOP,Tannin-like,18.318471337579616,0.47566063977746875,0.4424223483152935,0.05833297563243218,0.21908363972091335,9.726114649681529,465.4876185395291,0.08449318046609329,0.005082783039466522,0.0601561334468433,628,0.1233882242512167,1.2602836493407592,1.1152328334648778,0.49340392909984987,3.5243393602225312,Temperate coniferous forests
JERC_TOP,TOP,Unsat Hydrocarbon-like,31.470982142857142,-0.9647492729980849,0.5869751091484742,0.02235868427259192,0.4286536990141097,15.091517857142858,504.4093624028309,0.10355262094849177,0.006229325284547851,0.0601561334468433,448,0.05413398748558575,0.7036497534805212,0.4608131660904597,0.27048585846300155,4.964749272998085,Temperate coniferous forests
JERC_TOP,TOP,Lipid-like,24.358744394618835,-1.2754050073637693,0.6173795702857957,0.025442571446543143,0.0722646083734673,4.7825112107623315,459.32001794612586,0.03989629314080483,0.0024000067342126344,0.0601561334468433,223,0.06649559059234579,0.6197490946081721,0.5603015075376885,0.3459187039541016,5.275405007363769,Temperate coniferous forests
JERC_TOP,TOP,Amino Sugar-like,17.66829268292683,-0.47487575924903336,0.5372105175627364,0.0487578322393836,0.0,3.5829268292682928,450.16741859189295,0.02660242521281206,0.001600299041111591,0.0601561334468433,205,0.10535639656848354,0.861467650590475,0.9106614017769004,0.48921688297297566,4.474875759249033,Temperate coniferous forests
JERC_TOP,TOP,Carbohydrate-like,13.975903614457831,-0.15172413793103523,0.5057247501204344,0.0690998116057795,0.0,2.569277108433735,404.8620601372098,0.01703965391875317,0.001025039695024542,0.0601561334468433,166,0.14148353253601204,0.9773602137563127,1.2408637873754151,0.6275355288039276,4.151724137931035,Temperate coniferous forests
JERC_TOP,TOP,Other,10.576923076923077,0.5236363636363643,0.43981465615737975,0.10074064330081978,0.23345063056601517,4.596153846153846,334.2304095296398,0.002019786563645311,0.00012150255005678838,0.0601561334468433,26,0.21496658472341393,1.2736850307284167,1.9581589958159,0.8612270254462501,3.4763636363636357,Temperate coniferous forests
JORN_TOP,TOP,Lignin-like,20.614692653673163,-0.18894545454545408,0.515821239003972,0.04540534034024054,0.3123078318548545,10.151424287856072,434.236704543507,0.4304744611242428,0.006439203912345042,0.0149583877648123,1334,0.09404244579529106,0.9386561164696431,0.833778950658009,0.43008089138384586,4.188945454545454,Desert shrubland
JORN_TOP,TOP,Cond Hydrocarbon-like,17.83357041251778,0.5530828746909151,0.44210288137743287,0.058509698358097564,0.6642824554849304,13.642958748221906,387.60222164729447,0.19624939342235023,0.0029355745254207193,0.0149583877648123,703,0.12683477819333616,1.2619169476669347,1.1712870828898043,0.5178293942657506,3.446917125309085,Desert shrubland
JORN_TOP,TOP,Protein-like,21.240579710144928,-0.9486899563318776,0.5923962342367819,0.03239362370663638,0.02218476315740325,3.9782608695652173,463.35302306008333,0.11470970367703459,0.0017158722279877988,0.0149583877648123,345,0.07947331802978048,0.6880593464412503,0.684976836532098,0.40577769850103856,4.948689956331878,Desert shrubland
JORN_TOP,TOP,Tannin-like,16.707792207792206,0.4687135639331519,0.4510677647500243,0.06150384923640773,0.24861103386366457,9.058441558441558,419.9331886374556,0.08055351188892193,0.001204950666651912,0.0149583877648123,308,0.13269028991437382,1.2169617918810638,1.2203389830508475,0.5504555773220636,3.531286436066848,Desert shrubland
JORN_TOP,TOP,Amino Sugar-like,18.166666666666668,-0.6083274523641498,0.5589424153033065,0.04343631560764921,0.0,3.051282051282051,458.7109790010019,0.044362349920949236,0.000663589232275849,0.0149583877648123,156,0.09848218716728224,0.7890930668722941,0.8600306278713629,0.4807075963772387,4.60832745236415,Desert shrubland
JORN_TOP,TOP,Unsat Hydrocarbon-like,31.156028368794328,-0.9037104484407017,0.5894517167157048,0.02235496081632474,0.4352246940904332,15.287234042553191,507.39319302407284,0.06876633846250178,0.001028633555888428,0.0149583877648123,141,0.054451478002757694,0.6964917933766991,0.4712654349642558,0.27778821966845396,4.903710448440702,Desert shrubland
JORN_TOP,TOP,Carbohydrate-like,14.036036036036036,-0.12836970474968012,0.5118064134279605,0.0667220435182522,0.009009009009009009,2.2522522522522523,418.58155560633827,0.02438833492478437,0.00036481017074303904,0.0149583877648123,111,0.13920338680183425,0.9538637534888088,1.2425373134328355,0.6359385659384732,4.12836970474968,Desert shrubland
JORN_TOP,TOP,Lipid-like,24.295238095238094,-1.4159153273226197,0.6395190957752126,0.023201047186883834,0.06990822650209193,3.9904761904761905,457.35286649323325,0.039932376375561573,0.00059732397019608,0.0149583877648123,105,0.0643613764695181,0.5636749654641967,0.5471916618413433,0.34993951679651175,5.41591532732262,Desert shrubland
JORN_TOP,TOP,Other,9.0,1.7777777777777777,0.32816266611563377,0.12858547173053259,0.3055555555555556,7.75,325.7034723931716,0.0005635302036535541,8.429503303433508e-06,0.0149583877648123,4,0.33858547173053255,2.047269245574793,3.6,1.1813855980162815,2.2222222222222223,Desert shrubland
KONA_TOP,TOP,Lignin-like,21.08695652173913,0.008515196144061932,0.4837486424715641,0.04813161420632412,0.32996648027493775,11.119988706945229,460.80900151794475,0.5044031443312893,0.025300087508370768,0.0501584650942497,1771,0.09803165579975504,1.0671892636035298,0.8554292844588158,0.41381275508737364,3.991484803855938,Temperate grasslands
KONA_TOP,TOP,Cond Hydrocarbon-like,19.84095238095238,0.5271444343109493,0.43180873415578336,0.05576651334923729,0.6390633518800741,14.974761904761905,430.51438639175353,0.281382533293714,0.014113715974344307,0.0501584650942497,1050,0.11672021065400577,1.3158401414808591,1.0449205252246028,0.45120580929063203,3.4728555656890507,Temperate grasslands
KONA_TOP,TOP,Tannin-like,17.330998248686516,0.5355699272433307,0.43125830415630206,0.06384371500325484,0.2606211073051289,9.754816112084063,439.9597111536729,0.13366109295226777,0.006704235265305588,0.0501584650942497,571,0.1337947125531323,1.3187959289418518,1.1991599579978998,0.5171476898983166,3.4644300727566693,Temperate grasslands
KONA_TOP,TOP,Unsat Hydrocarbon-like,25.75,-0.8172992056487196,0.5699514335917694,0.029302347912474505,0.45790614019276077,13.871212121212121,467.50660413043124,0.04590885761365785,0.002302717832131537,0.0501584650942497,132,0.06813729936878518,0.7545354587462184,0.5804323928178821,0.3308182743896529,4.81729920564872,Temperate grasslands
KONA_TOP,TOP,Protein-like,17.072916666666668,-0.6772422208663809,0.5522284996790171,0.047493033672573126,0.04449254426815144,4.984375,378.47490948154876,0.02213728085577676,0.0011103720290860806,0.0501584650942497,96,0.10606533385561157,0.810844606139035,0.901643621184451,0.4979133041718454,4.677242220866381,Temperate grasslands
KONA_TOP,TOP,Amino Sugar-like,13.642857142857142,-0.2513089005235596,0.5099542250944238,0.07043688203293583,0.0,4.0,359.5414140838912,0.005159512682676463,0.000258793236797366,0.0501584650942497,28,0.14373531135230755,0.9609603191636245,1.2413793103448278,0.6330466242551469,4.25130890052356,Temperate grasslands
KONA_TOP,TOP,Carbohydrate-like,13.952380952380953,-0.09556313993174115,0.4965844927101169,0.0708306345666426,0.0,2.9047619047619047,412.05765741924006,0.0039574272670790675,0.00019849847743881737,0.0501584650942497,21,0.14433063456664258,1.0137559965726797,1.2599999999999998,0.6256964608147472,4.095563139931741,Temperate grasslands
KONA_TOP,TOP,Lipid-like,19.272727272727273,-1.216981132075472,0.6078711255377354,0.033471419630249195,0.09198950537606891,4.454545454545454,379.92796803558815,0.0028633944731084036,0.00014362347173047538,0.0501584650942497,11,0.08535821208307938,0.6450855419648027,0.7160940325497286,0.43529288555685924,5.216981132075472,Temperate grasslands
KONA_TOP,TOP,Other,7.8,1.8974358974358974,0.2925906960036754,0.18207470477380336,0.5444444444444445,6.8,248.99083371203105,0.0005267565304303195,2.6421299044757263e-05,0.0501584650942497,5,0.43817226574941315,2.417743672845422,4.390243902439025,1.2845445190405262,2.1025641025641026,Temperate grasslands
KONZ_TOP,TOP,Lignin-like,23.82256020278834,-0.17588848691210845,0.504743508432387,0.040945653587099756,0.3277838778279711,12.027038445289396,497.94724792012624,0.4067107123279766,0.10111868987996883,0.248625587708704,2367,0.08316504459232335,0.9812042815681998,0.723760988660976,0.3653136606832341,4.1758884869121085,Temperate grasslands
KONZ_TOP,TOP,Cond Hydrocarbon-like,26.59147328656233,0.30709907862158525,0.4598837887764729,0.03900292029383444,0.6557429535623731,20.08931462493254,533.6432102460105,0.3553994402931249,0.08836139471422264,0.248625587708704,1853,0.08177291875506852,1.1744623846396363,0.7331999736211559,0.3371867817997071,3.6929009213784147,Temperate grasslands
KONZ_TOP,TOP,Tannin-like,19.56574394463668,0.49093642231850776,0.4413407825211761,0.05463233453984509,0.2557524371185406,10.732698961937716,490.7300316114819,0.0815686217939471,0.0202800465321091,0.248625587708704,578,0.11580560336355236,1.2658227827654218,1.0486846084064108,0.46282728569199844,3.5090635776814922,Temperate grasslands
KONZ_TOP,TOP,Protein-like,18.785145888594165,-0.7136402146286356,0.560010223732356,0.041824625146997065,0.023982130144187482,4.595490716180372,414.740945830329,0.051080465076022055,0.012699910649959912,0.248625587708704,377,0.09505817499167371,0.7856816851221039,0.8131328260739321,0.45536269585378564,4.713640214628636,Temperate grasslands
